subj_idx,rt,response,RewardLevel,PenaltyLevel,BlockType,Congruency,congruence,IntervalTrialNum,scaledTrialSession,scaledRunningTime
2017,0.58939975098474,1,Low Reward,High Penalty,fixedReward,Congruent,0.5,8,0.77395253496517,1.78781059790626
2017,0.825275225040969,1,Low Reward,Low Penalty,fixedReward,Incongruent,-0.5,1,0.779872875246561,-1.4521444953604
2017,0.47062201803783,1,Low Reward,Low Penalty,fixedReward,Congruent,0.5,2,0.782833045387256,-1.09082056190087
2017,0.519259688968305,1,Low Reward,Low Penalty,fixedReward,Incongruent,-0.5,3,0.785793215527951,-0.705109426642038
2017,0.688786897982936,1,Low Reward,Low Penalty,fixedReward,Incongruent,-0.5,1,0.794673725950038,-1.5205805103162
2017,0.774841563019436,1,Low Reward,Low Penalty,fixedReward,Incongruent,-0.5,2,0.797633896090733,-1.00671918571877
2017,0.910327714984305,1,Low Reward,Low Penalty,fixedReward,Congruent,0.5,3,0.800594066231428,-0.424924342394645
2017,0.522883197991177,1,Low Reward,Low Penalty,fixedReward,Incongruent,-0.5,4,0.803554236372124,-0.037396359328923
2017,1.10949084098684,1,Low Reward,Low Penalty,fixedReward,Congruent,0.5,5,0.806514406512819,0.644259995697657
2017,0.449222094961442,1,Low Reward,Low Penalty,fixedReward,Congruent,0.5,6,0.809474576653514,0.994853887348656
2017,1.07019645802211,1,Low Reward,High Penalty,fixedReward,Incongruent,-0.5,1,0.836116107919773,-1.32933961142212
2017,0.584144737047609,1,Low Reward,High Penalty,fixedReward,Congruent,0.5,2,0.839076278060468,-0.911094748067439
2017,1.02977809502045,1,Low Reward,High Penalty,fixedReward,Incongruent,-0.5,3,0.842036448201163,-0.269406812265491
2017,0.489902270957828,1,Low Reward,High Penalty,fixedReward,Incongruent,-0.5,4,0.844996618341859,0.101584348462663
2017,0.995206608029548,1,Low Reward,High Penalty,fixedReward,Incongruent,-0.5,5,0.847956788482554,0.725937946217169
2017,0.693375419999938,1,Low Reward,High Penalty,fixedReward,Incongruent,-0.5,6,0.85091695862325,1.1989516884444
2017,0.648356001998764,1,Low Reward,High Penalty,fixedReward,Congruent,0.5,7,0.853877128763945,1.64939244124433
2017,0.581059360003565,1,Low Reward,High Penalty,fixedReward,Congruent,0.5,8,0.85683729890464,2.06609027919338
2017,1.41451308096293,1,Low Reward,High Penalty,fixedReward,Incongruent,-0.5,1,0.862757639186031,-1.15669731984292
2017,0.925295809982345,1,Low Reward,High Penalty,fixedReward,Incongruent,-0.5,2,0.865717809326726,-0.567397389488822
2017,0.601446422981098,1,Low Reward,High Penalty,fixedReward,Incongruent,-0.5,3,0.868677979467422,-0.140477363482312
2017,1.24237354699289,1,Low Reward,High Penalty,fixedReward,Incongruent,-0.5,4,0.871638149608117,0.607807127822407
2017,0.57804254500661,1,Low Reward,High Penalty,fixedReward,Incongruent,-0.5,5,0.874598319748812,1.02299231776191
2017,0.978578837006353,1,Low Reward,Low Penalty,fixedReward,Congruent,0.5,1,0.880518660030203,-1.37527720196335
2017,0.832743428007234,1,Low Reward,Low Penalty,fixedReward,Incongruent,-0.5,2,0.883478830170899,-0.832383556553685
2017,0.65001351601677,1,Low Reward,Low Penalty,fixedReward,Incongruent,-0.5,3,0.886439000311594,-0.381111716901338
2017,0.582694036012981,1,Low Reward,Low Penalty,fixedReward,Incongruent,-0.5,4,0.889399170452289,0.0364057567941502
2017,0.698090770980343,1,Low Reward,Low Penalty,fixedReward,Incongruent,-0.5,5,0.892359340592985,0.511783802527565
2017,0.536037364974618,1,Low Reward,Low Penalty,fixedReward,Congruent,0.5,6,0.89531951073368,0.9059073589131
2017,0.672123443044256,1,Low Reward,High Penalty,fixedReward,Congruent,0.5,1,0.901239851015071,-1.52893566035708
2017,0.720046957954764,1,Low Reward,High Penalty,fixedReward,Congruent,0.5,2,0.904200021155766,-1.04254865896759
2017,1.77945691603236,1,Low Reward,High Penalty,fixedReward,Incongruent,-0.5,3,0.907160191296461,-0.0249675452456978
2017,1.08056918496732,1,Low Reward,High Penalty,fixedReward,Incongruent,-0.5,4,0.910120361437157,0.642187328763704
2017,0.713374880957417,1,Low Reward,High Penalty,fixedReward,Congruent,0.5,5,0.913080531577852,1.12522891321521
2017,1.01229502598289,1,Low Reward,Low Penalty,fixedReward,Incongruent,-0.5,1,0.919000871859243,-1.3583717151515
2017,0.413697746000253,1,Low Reward,Low Penalty,fixedReward,Congruent,0.5,2,0.921961041999938,-1.02558993189985
2017,0.450786329980474,1,Low Reward,Low Penalty,fixedReward,Incongruent,-0.5,3,0.924921212140634,-0.67421172401123
2017,0.445689480053261,1,Low Reward,Low Penalty,fixedReward,Incongruent,-0.5,4,0.927881382281329,-0.325389105346723
2017,0.777026430994738,1,Low Reward,Low Penalty,fixedReward,Congruent,0.5,5,0.930841552422024,0.189567724343759
2017,0.591058476013131,1,Low Reward,Low Penalty,fixedReward,Congruent,0.5,6,0.93380172256272,0.61127917530665
2017,0.621631323010661,1,Low Reward,Low Penalty,fixedReward,Congruent,0.5,1,0.93972206284411,-1.55425269336826
2017,0.603738176985644,1,Low Reward,Low Penalty,fixedReward,Congruent,0.5,2,0.942682232984806,-1.12618356901239
2017,0.380629111954477,1,Low Reward,Low Penalty,fixedReward,Congruent,0.5,3,0.945642403125501,-0.809982584887701
2017,1.07516798301367,1,Low Reward,Low Penalty,fixedReward,Incongruent,-0.5,4,0.948602573266196,-0.145535903920494
2017,0.893564059049822,1,Low Reward,Low Penalty,fixedReward,Incongruent,-0.5,5,0.951562743406892,0.427853548019807
2017,0.512558313959744,1,Low Reward,Low Penalty,fixedReward,Congruent,0.5,6,0.954522913547587,0.810204576153026
2017,0.783150436996948,1,Low Reward,Low Penalty,fixedReward,Incongruent,-0.5,7,0.957483083688283,1.32823201690154
2017,0.647241002996452,1,Low Reward,Low Penalty,fixedReward,Incongruent,-0.5,8,0.960443253828978,1.77811370292967
2017,0.650563972012606,1,Low Reward,High Penalty,fixedReward,Congruent,0.5,1,0.963403423969673,-1.53974570040786
2017,0.984123580041341,1,Low Reward,High Penalty,fixedReward,Congruent,0.5,2,0.966363594110369,-0.920949195230467
2017,0.971500448009465,1,Low Reward,High Penalty,fixedReward,Incongruent,-0.5,3,0.969323764251064,-0.308481999461013
2017,0.64973393100081,1,Low Reward,High Penalty,fixedReward,Incongruent,-0.5,4,0.972283934391759,0.142649654691621
2017,0.62845825596014,1,Low Reward,High Penalty,fixedReward,Incongruent,-0.5,5,0.975244104532455,0.583113565699751
2017,0.651009333028924,1,Low Reward,High Penalty,fixedReward,Incongruent,-0.5,6,0.97820427467315,1.03488471360362
2017,1.14656351995654,1,Low Reward,High Penalty,fixedReward,Congruent,0.5,7,0.981164444813846,1.73512951840542
2017,1.0444845680031,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,1,0.987084785095236,-1.34223169771119
2017,0.738588302046992,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,2,0.990044955235932,-0.846547962095795
2017,0.377253371989354,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,3,0.993005125376627,-0.532039592978704
2017,0.620201210025698,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,4,0.995965295517322,-0.0957158112493213
2017,0.582930699049029,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,5,0.998925465658018,0.321920326623709
2017,0.455079859995749,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,6,1.00188563579871,0.675451334613785
2017,0.428838410996832,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,7,1.00484580593941,1.01582473246341
2017,0.45979712496046,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,8,1.0078059760801,1.37172100364217
2017,0.529826686019078,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,9,1.0107661462208,1.76273049066332
2017,0.896869268035516,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,1,1.01372631636149,-1.41624683947486
2017,0.70220103795873,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,2,1.01668648650219,-0.938807882757568
2017,0.621295547985937,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,3,1.01964665664289,-0.501935393819094
2017,1.07351110602031,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,4,1.02260682678358,0.161680519703441
2017,0.73760430898983,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,5,1.02556699692428,0.656870875664852
2017,0.93228209100198,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,1,1.03148733720567,-1.39849065083662
2017,0.597064446948934,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,2,1.03444750734636,-0.973767772261963
2017,0.608027503010817,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,3,1.03740767748706,-0.543547955708912
2017,0.557492874038871,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,4,1.04036784762775,-0.138666486387853
2017,0.517498364963103,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,5,1.04332801776845,0.246161511107036
2017,0.424757858039811,1,High Reward,High Penalty,fixedReward,Congruent,0.5,6,1.04628818790914,0.584488896750241
2017,0.3442447570269,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,7,1.04924835804984,0.882446560646363
2017,0.479011924995575,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,8,1.05220852819053,1.24797724064909
2017,0.7218864330207,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,9,1.05516869833123,1.73528656518398
2017,0.529018158034887,1,High Reward,High Penalty,fixedReward,Congruent,0.5,10,1.05812886847193,2.12589065172576
2017,0.542298213986214,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,1,1.06108903861262,-1.59403076049469
2017,0.770765464985743,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,2,1.06404920875332,-1.08221321438006
2017,0.485402095015161,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,3,1.06700937889401,-0.713478467183778
2017,0.458978965994902,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,4,1.06996954903471,-0.357992425512625
2017,0.622145851026289,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,5,1.0729297191754,0.0793064101533735
2017,0.436149492976256,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,6,1.0758898893161,0.4233456256335
2017,0.468903264030814,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,7,1.07885005945679,0.783807766165641
2017,0.49163819802925,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,8,1.08181022959749,1.15566933049228
2017,0.753935706976335,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,9,1.08477039973818,1.65904834127087
2017,0.39067721698666,1,High Reward,High Penalty,fixedReward,Congruent,0.5,1,1.09069074001957,-1.67005438128289
2017,0.878183257998899,1,High Reward,High Penalty,fixedReward,Congruent,0.5,2,1.09365091016027,-1.10437694950901
2017,0.479570075985976,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,3,1.09661108030096,-0.73856640946001
2017,0.358195987006184,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,4,1.09957125044166,-0.433613520374352
2017,0.530696082976647,1,High Reward,High Penalty,fixedReward,Congruent,0.5,5,1.10253142058236,-0.042168112828174
2017,0.56572477100417,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,6,1.10549159072305,0.366840875937037
2017,0.777408675989136,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,7,1.10845176086375,0.8819893654179
2017,0.536920193990227,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,8,1.11141193100444,1.27655557723792
2017,0.741105443972629,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,1,1.11733227128583,-1.49434769705669
2017,1.14569926302647,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,2,1.12029244142653,-0.79453623554121
2017,0.442343665985391,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,3,1.12325261156722,-0.447391226871078
2017,0.478598574991338,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,4,1.12621278170792,-0.0820678028856392
2017,0.540517317014746,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,5,1.12917295184861,0.314302026653271
2017,0.349244171986356,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,6,1.13213312198931,0.614766425332581
2017,0.264398431987502,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,7,1.13509329213,0.87268869270546
2017,0.742282954975963,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,1,1.1410136324114,-1.49375728641593
2017,1.35457263101125,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,2,1.14397380255209,-0.689215543246414
2017,0.581809935043566,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,3,1.14693397269279,-0.272141362750202
2017,0.39182634500321,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,4,1.14989414283348,0.0496739770113665
2017,0.423621182970237,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,5,1.15285431297418,0.387431427380706
2017,0.281691249052528,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,6,1.15581448311487,0.654024410504882
2017,0.307571400946472,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,7,1.15877465325557,0.933593847368719
2017,0.91739634599071,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,1,1.18837635466252,-1.40595444712
2017,0.638967296981718,1,High Reward,High Penalty,fixedReward,Congruent,0.5,2,1.19133652480322,-0.960221243828592
2017,0.649462127999868,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,3,1.19429669494391,-0.509225873229567
2017,0.991091359988786,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,4,1.19725686508461,0.113064316008366
2017,0.555762461968698,1,High Reward,High Penalty,fixedReward,Congruent,0.5,5,1.2002170352253,0.517078146983593
2017,0.416109665005933,1,High Reward,High Penalty,fixedReward,Congruent,0.5,6,1.203177205366,0.851069279992127
2017,0.627695274946745,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,7,1.20613737550669,1.29115062802825
2017,0.37258094700519,1,High Reward,High Penalty,fixedReward,Congruent,0.5,8,1.20909754564739,1.60331621697514
2017,0.416221252991818,1,High Reward,High Penalty,fixedReward,Congruent,0.5,9,1.21205771578808,1.93736330082749
2017,0.820533385965973,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,1,1.21797805606947,-1.45452208014621
2017,0.516320727998391,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,2,1.22093822621017,-1.07028455644983
2017,0.605652429047041,1,High Reward,High Penalty,fixedReward,Congruent,0.5,3,1.22389839635087,-0.641255615342387
2017,0.488695779989939,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,4,1.22685856649156,-0.270869395972239
2017,0.386342562036589,1,High Reward,High Penalty,fixedReward,Congruent,0.5,5,1.22981873663226,0.0481963441626994
2017,0.443115845962893,1,High Reward,High Penalty,fixedReward,Congruent,0.5,6,1.23277890677295,0.395728528217188
2017,0.894992462999653,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,7,1.23573907691365,0.969834189932937
2017,0.509954745997675,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,8,1.23869924705434,1.35087977444448
2017,0.858951472968329,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,1,1.2683009484613,-1.43525903521528
2017,0.50732999999309,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,2,1.27126111860199,-1.05552951311505
2017,0.587199349014554,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,3,1.27422128874269,-0.635753050137459
2017,0.56911972805392,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,4,1.27718145888338,-0.225041810810321
2017,0.442591993953101,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,5,1.28014162902408,0.122227710899706
2017,0.549748063029256,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,6,1.28310179916477,0.523225888414729
2017,0.517734130029567,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,7,1.28606196930547,0.90817209984016
2017,0.622502045007423,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,8,1.28902213944616,1.34564953317195
2017,0.299046358035412,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,9,1.29198230958686,1.62094446556544
2017,0.994610413035844,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,1,1.29790264986825,-1.36723887956195
2017,0.472296977008227,1,High Reward,High Penalty,fixedReward,Congruent,0.5,2,1.30086282000894,-1.00507511225276
2017,0.926074802002404,1,High Reward,High Penalty,fixedReward,Congruent,0.5,3,1.30382299014964,-0.415384590917846
2017,0.824863706016913,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,4,1.30678316029034,0.123558117561161
2017,0.768797826953232,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,5,1.30974333043103,0.634389078898004
2017,0.851123001019005,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,6,1.31270350057173,1.18649834560384
2017,0.505298429983668,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,7,1.31566367071242,1.56520922707343
2017,0.910233339993283,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,8,1.31862384085312,2.14695675024618
2017,1.04981754504843,1,High Reward,High Penalty,fixedReward,Congruent,0.5,1,1.32158401099381,-1.3395577130218
2017,0.551105238962919,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,2,1.32454418113451,-0.937879039859304
2017,0.406401288986672,1,High Reward,High Penalty,fixedReward,Congruent,0.5,3,1.3275043512752,-0.608755741198012
2017,0.491633108002134,1,High Reward,High Penalty,fixedReward,Congruent,0.5,4,1.3304645214159,-0.236896729039605
2017,0.411958359007258,1,High Reward,High Penalty,fixedReward,Congruent,0.5,5,1.33342469155659,0.0950129157894266
2017,0.545234650955535,1,High Reward,High Penalty,fixedReward,Congruent,0.5,6,1.33638486169729,0.493748043102014
2017,0.690851581981406,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,7,1.33934503183798,0.965496318749753
2017,0.631470639025792,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,8,1.34230520197868,1.40747065557214
2017,0.625287274015136,1,High Reward,High Penalty,fixedReward,Congruent,0.5,1,1.34526537211938,-1.55241957896931
2017,0.683046537043992,1,High Reward,High Penalty,fixedReward,Congruent,0.5,2,1.34822554226007,-1.08458479675783
2017,0.520818028016947,1,High Reward,High Penalty,fixedReward,Congruent,0.5,3,1.35118571240077,-0.698092301534098
2017,0.396970802976284,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,4,1.35414588254146,-0.373697501606422
2017,0.435835962998681,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,5,1.35710605268216,-0.0298154918207084
2017,0.363059309020173,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,6,1.36006622282285,0.277575894279737
2017,0.45482305099722,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,7,1.36302639296355,0.630978136793358
2017,0.37062113796128,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,8,1.36598656310424,0.942161066461385
2017,0.47380500100553,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,9,1.36894673324494,1.30508096548571
2017,0.79620382504072,1,High Reward,High Penalty,fixedReward,Incongruent,-0.5,10,1.37190690338563,1.82965344842679
2017,0.799033383023925,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,1,1.37782724366702,-1.46530230256234
2017,0.62864074803656,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,2,1.38078741380772,-1.02474688900055
2017,0.480722104024608,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,3,1.38374758394842,-0.658358715612637
2017,0.30856367299566,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,4,1.38670775408911,-0.378291747961646
2017,0.28572385100415,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,5,1.38966792422981,-0.109676795534889
2017,0.410059138026554,1,High Reward,Low Penalty,fixedReward,Incongruent,-0.5,6,1.3926280943705,0.221280569210993
2017,0.558741257002112,1,High Reward,Low Penalty,fixedReward,Congruent,0.5,7,1.3955882645112,0.626787984772177
2019,1.1263340349999,1,Low Reward,High Penalty,fixedPenalty,Incongruent,-0.5,1,-1.67706834153059,-1.30119191454251
2019,3.09587481099993,1,Low Reward,High Penalty,fixedPenalty,Congruent,0.5,2,-1.6741081713899,0.376448536779619
2019,1.14715211599992,1,Low Reward,High Penalty,fixedPenalty,Incongruent,-0.5,3,-1.6711480012492,1.07698846694852
2019,1.08110347499996,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,1,-1.6681878311085,-1.32387077175569
2019,1.1764824039999,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,2,-1.66522766096781,-0.608624470195989
2019,0.981457335999949,1,High Reward,High Penalty,fixedPenalty,Congruent,0.5,3,-1.66226749082711,0.00883516522099809
2019,2.03510256799996,1,High Reward,High Penalty,fixedPenalty,Congruent,0.5,4,-1.65930732068642,1.15459844688757
2019,1.40633883200007,1,Low Reward,High Penalty,fixedPenalty,Congruent,0.5,1,-1.65338698040503,-1.16079593425437
2019,1.38421292499993,1,Low Reward,High Penalty,fixedPenalty,Incongruent,-0.5,2,-1.65042681026433,-0.341392380947487
2019,1.25200225599997,1,Low Reward,High Penalty,fixedPenalty,Incongruent,-0.5,3,-1.64746664012364,0.411719999216426
2019,1.48270006300004,1,Low Reward,High Penalty,fixedPenalty,Congruent,0.5,4,-1.64450646998294,1.28050555752264
2019,1.66994152500001,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,1,-1.63858612970155,-1.02862406117643
2019,0.715809187999866,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,2,-1.63562595956086,-0.544361901480468
2019,0.833600526000055,1,High Reward,High Penalty,fixedPenalty,Congruent,0.5,3,-1.63266578942016,-0.00103850231588934
2019,0.787017006000042,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,4,-1.62970561927947,0.518927657880851
2019,0.944126585000049,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,5,-1.62674544913877,1.11766944475498
2019,0.863598304999869,1,High Reward,High Penalty,fixedPenalty,Congruent,0.5,6,-1.62378527899807,1.67603389905242
2019,0.824825018999945,1,High Reward,High Penalty,fixedPenalty,Congruent,0.5,7,-1.62082510885738,2.2149572096435
2019,1.24092181399988,1,Low Reward,High Penalty,fixedPenalty,Incongruent,-0.5,1,-1.61786493871668,-1.24373695757713
2019,1.22154011599991,1,Low Reward,High Penalty,fixedPenalty,Incongruent,-0.5,2,-1.61490476857599,-0.505898465763713
2019,1.07484295099994,1,Low Reward,High Penalty,fixedPenalty,Congruent,0.5,3,-1.61194459843529,0.158385242323452
2019,1.15054333700004,1,Low Reward,High Penalty,fixedPenalty,Congruent,0.5,4,-1.6089844282946,0.860625549777977
2019,1.20385487899989,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,1,-1.60306408801321,-1.26232252729363
2019,1.04561188599996,1,High Reward,High Penalty,fixedPenalty,Congruent,0.5,2,-1.60010391787251,-0.612695439626923
2019,1.03832033599997,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,3,-1.59714374773182,0.0332756238536431
2019,1.83626322100008,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,4,-1.59418357759112,1.079339738431
2019,0.962687033000066,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,5,-1.59122340745043,1.68738783833786
2019,1.42309060299999,1,Low Reward,High Penalty,fixedPenalty,Incongruent,-0.5,1,-1.58530306716903,-1.15239650204359
2019,1.4286050390001,1,Low Reward,High Penalty,fixedPenalty,Congruent,0.5,2,-1.58234289702834,-0.310734493064203
2019,1.10803893100001,1,Low Reward,High Penalty,fixedPenalty,Congruent,0.5,3,-1.57938272688764,0.370193866127752
2019,1.04131144200005,1,Low Reward,High Penalty,fixedPenalty,Incongruent,-0.5,4,-1.57642255674695,1.01766468698221
2019,1.25553455499994,1,Low Reward,High Penalty,fixedPenalty,Incongruent,-0.5,5,-1.57346238660625,1.77254818173446
2019,1.28971822299991,1,High Reward,High Penalty,fixedPenalty,Congruent,0.5,1,-1.57050221646556,-1.21927016361683
2019,1.07904660000008,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,2,-1.56754204632486,-0.552878722274789
2019,0.816596849999996,1,High Reward,High Penalty,fixedPenalty,Congruent,0.5,3,-1.56458187618417,-0.0180810619050659
2019,0.864754794999953,1,High Reward,High Penalty,fixedPenalty,Congruent,0.5,4,-1.56162170604347,0.540863262983862
2019,0.912106803999905,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,5,-1.55866153590278,1.12355015154807
2019,1.44634171600001,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,1,-1.55274119562139,-1.14073826319411
2019,0.857940262000056,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,2,-1.54978102548069,-0.585210783484179
2019,0.688589871000204,1,High Reward,High Penalty,fixedPenalty,Congruent,0.5,3,-1.54682085534,-0.114596542444904
2019,0.766486602999976,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,4,-1.5438606851993,0.395075558200767
2019,0.930346212000131,1,High Reward,High Penalty,fixedPenalty,Congruent,0.5,5,-1.5409005150586,0.98690778853591
2019,1.78957605899996,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,1,-1.53794034491791,-0.968638632865261
2019,0.625832188000004,1,High Reward,High Penalty,fixedPenalty,Congruent,0.5,2,-1.53498017477721,-0.529491447104401
2019,0.582374368000046,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,3,-1.53202000463652,-0.112134256748782
2019,0.608810450000192,1,High Reward,High Penalty,fixedPenalty,Congruent,0.5,4,-1.52905983449582,0.318478133828945
2019,0.837927314000126,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,5,-1.52609966435513,0.863971008835641
2019,0.564375376000044,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,6,-1.52313949421443,1.27230340335522
2019,1.36096925600009,1,High Reward,High Penalty,fixedPenalty,Congruent,0.5,1,-1.51721915393304,-1.18354449487196
2019,0.858921021000015,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,2,-1.51425898379235,-0.627525257082522
2019,0.667607361999899,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,3,-1.51129881365165,-0.167431764086005
2019,0.74164972199992,1,High Reward,High Penalty,fixedPenalty,Congruent,0.5,4,-1.50833864351096,0.329786984714767
2019,0.64165451100007,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,5,-1.50537847337026,0.776867572230986
2019,1.26792625300004,1,Low Reward,High Penalty,fixedPenalty,Congruent,0.5,1,-1.49945813308887,-1.23019677995812
2019,0.96758687800002,1,Low Reward,High Penalty,fixedPenalty,Incongruent,-0.5,2,-1.49649796294817,-0.619691870205865
2019,0.981677740000123,1,Low Reward,High Penalty,fixedPenalty,Incongruent,-0.5,3,-1.49353779280748,-0.00212172298338245
2019,0.864821075000009,1,Low Reward,High Penalty,fixedPenalty,Congruent,0.5,4,-1.49057762266678,0.556855835070409
2019,0.927528123999991,1,Low Reward,High Penalty,fixedPenalty,Incongruent,-0.5,5,-1.48761745252609,1.14727506023008
2019,0.947895340000059,1,Low Reward,High Penalty,fixedPenalty,Congruent,0.5,6,-1.48465728238539,1.74790652206107
2019,1.05812274699974,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,1,-1.4816971122447,-1.33539343804531
2019,0.759438717000194,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,2,-1.478736942104,-0.829255187085428
2019,0.689395506999972,1,High Reward,High Penalty,fixedPenalty,Incongruent,-0.5,3,-1.47577677196331,-0.358236995624037
