SubID,RewardLevel,PenaltyLevel,CueDisplayed,Interval,IntervalLength_Ideal,IntervalLength_Actual,IntervalLengthNoISI_Actual,TaskBugCorrected,NumErrorTrials,RewardLevelTaskCode,PenaltyLevelTaskCode
2122,0,0,Rew1_Pen1,49,7.6,7.60116387112066,5.35116387112066,0,0,0,0
2122,1,0,Rew2_Pen1,50,6.8,6.80117115937173,4.55117115937173,0,0,1,0
2122,0,0,Rew1_Pen1,51,8.4,8.40114744007587,6.40114744007587,0,1,0,0
2122,0,0,Rew1_Pen1,52,8.4,8.41567716887221,6.41567716887221,0,1,0,0
2122,1,0,Rew2_Pen1,53,6,6.00114942574874,4.00114942574874,0,1,1,0
2122,1,0,Rew2_Pen1,54,6.8,6.80060913134366,4.55060913134366,0,0,1,0
2122,1,0,Rew2_Pen1,55,7.6,7.61646037781611,5.36646037781611,0,1,1,0
2122,0,0,Rew1_Pen1,56,6,6.01635335292667,4.51635335292667,0,3,0,0
2122,1,0,Rew2_Pen1,57,8.4,8.40097266808152,5.90097266808152,0,0,1,0
2122,1,0,Rew2_Pen1,58,6,6.23233232600614,4.48233232600614,0,0,1,0
2122,0,0,Rew1_Pen1,59,7.6,7.60119217960164,5.60119217960164,0,0,0,0
2122,0,0,Rew1_Pen1,60,6,6.26565980305895,4.51565980305895,0,0,0,0
2122,1,0,Rew2_Pen1,61,8.4,8.41568022593856,6.16568022593856,0,1,1,0
2122,1,0,Rew2_Pen1,62,7.6,7.61563105508685,5.61563105508685,0,0,1,0
2122,0,0,Rew1_Pen1,63,6.8,6.81567565584555,4.81567565584555,0,0,0,0
2122,0,0,Rew1_Pen1,64,6.8,6.94962302595377,4.94962302595377,0,0,0,0
2122,1,0,Rew2_Pen1,65,6.8,6.80115997418761,4.30115997418761,0,0,1,0
2122,1,0,Rew2_Pen1,66,6.8,6.80019415263087,4.80019415263087,0,1,1,0
2122,1,0,Rew2_Pen1,67,6,6.18232678016648,4.18232678016648,0,0,1,0
2122,1,1,Rew2_Pen2,68,7.6,7.79894606396556,5.54894606396556,0,1,1,1
2122,1,1,Rew2_Pen2,69,7.6,7.61561351502314,5.36561351502314,0,1,1,1
2122,1,0,Rew2_Pen1,70,6.8,6.81568908318877,4.81568908318877,0,0,1,0
2122,1,1,Rew2_Pen2,71,7.6,7.61567423213273,5.36567423213273,0,0,1,1
2122,1,1,Rew2_Pen2,72,8.4,8.40119269210845,5.65119269210845,0,1,1,1
2122,1,1,Rew2_Pen2,73,8.4,8.40114828199148,6.90114828199148,0,1,1,1
2122,1,0,Rew2_Pen1,74,6.8,6.8157503278926,4.8157503278926,0,0,1,0
2122,1,0,Rew2_Pen1,75,6,6.01608404982835,5.01608404982835,0,2,1,0
2122,1,0,Rew2_Pen1,76,6,6.14899339899421,4.64899339899421,0,0,1,0
2122,1,1,Rew2_Pen2,77,7.6,7.60119029087946,5.35119029087946,0,1,1,1
2122,1,1,Rew2_Pen2,78,8.4,8.59901470597833,5.84901470597833,0,0,1,1
2122,1,0,Rew2_Pen1,79,6,6.01566389808431,4.26566389808431,0,0,1,0
2122,1,1,Rew2_Pen2,80,8.4,8.40115302288905,5.65115302288905,0,1,1,1
2122,0,1,Rew1_Pen2,81,8.4,8.44900610018522,5.94900610018522,0,0,0,1
2122,0,1,Rew1_Pen2,82,7.6,7.61575245624408,5.86575245624408,0,1,0,1
2122,0,0,Rew1_Pen1,83,6.8,6.81578561896458,5.06578561896458,0,0,0,0
2122,0,1,Rew1_Pen2,84,7.6,7.61567761003971,5.36567761003971,0,0,0,1
2122,0,0,Rew1_Pen1,85,6,6.00114703923464,4.25114703923464,0,0,0,0
2122,0,1,Rew1_Pen2,86,7.6,7.61568066477776,5.61568066477776,0,0,0,1
2122,0,1,Rew1_Pen2,87,8.4,8.41568305715919,6.66568305715919,0,1,0,1
2122,0,0,Rew1_Pen1,88,6.8,6.81568286567926,5.06568286567926,0,0,0,0
2122,0,0,Rew1_Pen1,89,6,6.00114601198584,4.00114601198584,0,0,0,0
2122,0,0,Rew1_Pen1,90,6.8,6.80114606395364,4.80114606395364,0,0,0,0
2122,0,0,Rew1_Pen1,91,6,6.01567198708653,5.01567198708653,0,1,0,0
2122,0,1,Rew1_Pen2,92,8.4,8.41562942182645,6.41562942182645,0,1,0,1
2122,0,0,Rew1_Pen1,93,6.8,7.04901218507439,5.04901218507439,0,0,0,0
2122,0,1,Rew1_Pen2,94,7.6,7.64895621268079,6.14895621268079,0,0,0,1
2122,0,0,Rew1_Pen1,95,6,6.00114832492545,4.50114832492545,0,0,0,0
2122,0,1,Rew1_Pen2,96,8.4,8.46638201037422,6.21638201037422,0,0,0,1
2122,0,1,Rew1_Pen2,97,8.4,8.49900889536366,5.99900889536366,0,0,0,1
2122,0,1,Rew1_Pen2,98,7.6,7.60114884283394,5.35114884283394,0,0,0,1
2122,1,1,Rew2_Pen2,99,6,6.0011476399377,4.0011476399377,0,0,1,1
2122,0,1,Rew1_Pen2,100,8.4,8.48244732199237,5.98244732199237,0,0,0,1
2122,1,1,Rew2_Pen2,101,7.6,7.61567451618612,5.61567451618612,0,0,1,1
2122,1,1,Rew2_Pen2,102,6.8,6.81574958702549,5.06574958702549,0,0,1,1
2122,1,1,Rew2_Pen2,103,8.4,8.40114383399487,5.90114383399487,0,0,1,1
2122,0,1,Rew1_Pen2,104,6.8,6.80114705627784,4.80114705627784,0,0,0,1
2122,0,1,Rew1_Pen2,105,6.8,6.84901017602533,5.09901017602533,0,0,0,1
2122,1,1,Rew2_Pen2,106,6,6.00114494701847,5.00114494701847,0,2,1,1
2122,0,1,Rew1_Pen2,107,7.6,7.6011474346742,5.6011474346742,0,0,0,1
2122,0,1,Rew1_Pen2,108,6,6.03233458520845,4.28233458520845,0,0,0,1
2122,1,1,Rew2_Pen2,109,6.8,6.80114632984623,5.05114632984623,0,1,1,1
2122,1,1,Rew2_Pen2,110,7.6,7.60026704287156,5.60026704287156,0,0,1,1
2122,1,1,Rew2_Pen2,111,8.4,8.41567684710026,6.16567684710026,0,0,1,1
2122,0,1,Rew1_Pen2,112,6,6.01568591454998,4.51568591454998,0,0,0,1
2122,1,0,Rew2_Pen1,113,8.4,8.66567428270355,5.91567428270355,0,0,1,0
2122,0,0,Rew1_Pen1,114,7.6,7.61574734281749,5.36574734281749,0,0,0,0
2122,0,0,Rew1_Pen1,115,8.4,8.44901714008301,5.44901714008301,0,0,0,0
2122,1,0,Rew2_Pen1,116,6,6.19956941902637,3.94956941902637,0,0,1,0
2122,1,0,Rew2_Pen1,117,6.8,6.88235192419961,4.63235192419961,0,0,1,0
2122,0,0,Rew1_Pen1,118,7.6,7.83236115099862,6.08236115099862,0,1,0,0
2122,0,0,Rew1_Pen1,119,6,6.01580702187493,4.01580702187493,0,0,0,0
2122,1,0,Rew2_Pen1,120,8.4,8.40114883380011,5.65114883380011,0,0,1,0
2122,0,0,Rew1_Pen1,121,6.8,6.8156675612554,5.3156675612554,0,2,0,0
2122,0,0,Rew1_Pen1,122,8.4,8.61588315479457,5.86588315479457,0,0,0,0
2122,1,0,Rew2_Pen1,123,7.6,7.60114692198113,5.60114692198113,0,3,1,0
2122,1,0,Rew2_Pen1,124,6,6.01567351119593,4.76567351119593,0,1,1,0
2122,1,0,Rew2_Pen1,125,6.8,6.80114615010098,4.80114615010098,0,0,1,0
2122,0,0,Rew1_Pen1,126,6,6.0157361542806,4.2657361542806,0,0,0,0
2122,1,0,Rew2_Pen1,127,7.6,7.61554051376879,5.36554051376879,0,0,1,0
2122,0,0,Rew1_Pen1,128,6.8,6.80119189666584,4.80119189666584,0,1,0,0
2123,1,1,Rew2_Pen2,1,6.8,6.88431269489229,4.63431269489229,0,0,1,1
2123,0,1,Rew1_Pen2,2,8.4,8.40113276522607,6.15113276522607,0,1,0,1
2123,1,1,Rew2_Pen2,3,7.6,7.8490097199101,5.5990097199101,0,1,1,1
2123,0,1,Rew1_Pen2,4,6.8,6.80113119096495,5.05113119096495,0,0,0,1
2123,1,1,Rew2_Pen2,5,6.8,6.91569956298918,4.91569956298918,0,1,1,1
2123,0,1,Rew1_Pen2,6,6,6.0156619749032,4.2656619749032,0,0,0,1
2123,1,1,Rew2_Pen2,7,8.4,8.40124328713864,5.65124328713864,0,1,1,1
2123,0,1,Rew1_Pen2,8,8.4,8.41574842692353,6.16574842692353,0,0,0,1
2123,0,1,Rew1_Pen2,9,6.8,6.81575004104525,5.31575004104525,0,0,0,1
2123,1,1,Rew2_Pen2,10,8.4,8.46660693199374,5.71660693199374,0,1,1,1
2123,1,1,Rew2_Pen2,11,6,6.01566997892223,4.26566997892223,0,0,1,1
2123,0,1,Rew1_Pen2,12,6,6.01575062004849,4.51575062004849,0,0,0,1
2123,0,1,Rew1_Pen2,13,7.6,7.61567126587033,5.61567126587033,0,0,0,1
2123,1,1,Rew2_Pen2,14,6,6.01566379400901,4.51566379400901,0,1,1,1
2123,1,1,Rew2_Pen2,15,7.6,7.60114260017872,5.10114260017872,0,0,1,1
2123,0,1,Rew1_Pen2,16,7.6,7.60114760696888,5.85114760696888,0,0,0,1
2123,1,0,Rew2_Pen1,17,7.6,7.61566692311317,5.11566692311317,0,2,1,0
2123,1,0,Rew2_Pen1,18,8.4,8.40114011894912,5.65114011894912,0,1,1,0
2123,1,0,Rew2_Pen1,19,7.6,7.60114118689671,5.10114118689671,0,1,1,0
2123,1,0,Rew2_Pen1,20,6,6.06568105216138,4.06568105216138,0,0,1,0
2123,0,0,Rew1_Pen1,21,6.8,6.81567581300624,5.06567581300624,0,1,0,0
2123,1,0,Rew2_Pen1,22,6,6.13244359893724,4.38244359893724,0,0,1,0
2123,0,0,Rew1_Pen1,23,6,6.01566005707718,4.26566005707718,0,0,0,0
2123,0,0,Rew1_Pen1,24,6.8,6.80113265709952,4.80113265709952,0,2,0,0
2123,0,0,Rew1_Pen1,25,7.6,7.84900783002377,5.59900783002377,0,0,0,0
2123,1,0,Rew2_Pen1,26,6.8,6.81567480391823,4.81567480391823,0,0,1,0
2123,0,0,Rew1_Pen1,27,6,6.23234505299479,4.73234505299479,0,0,0,0
2123,0,0,Rew1_Pen1,28,8.4,8.46565269306302,6.21565269306302,0,0,0,0
2123,0,0,Rew1_Pen1,29,7.6,7.6156752249226,5.8656752249226,0,0,0,0
2123,1,0,Rew2_Pen1,30,8.4,8.4156809959095,5.9156809959095,0,1,1,0
2123,1,0,Rew2_Pen1,31,6.8,6.80114023806527,4.55114023806527,0,0,1,0
2123,0,0,Rew1_Pen1,32,8.4,8.41633128421381,6.16633128421381,0,1,0,0
2123,1,1,Rew2_Pen2,33,8.4,8.63319634087384,5.88319634087384,0,1,1,1
2123,1,1,Rew2_Pen2,34,7.6,7.60114745912142,5.10114745912142,0,1,1,1
2123,1,0,Rew2_Pen1,35,6.8,6.96549783297814,4.71549783297814,0,1,1,0
2123,1,1,Rew2_Pen2,36,7.6,7.61568246898241,5.11568246898241,0,1,1,1
2123,1,0,Rew2_Pen1,37,6,6.00114304712042,3.75114304712042,0,1,1,0
2123,1,0,Rew2_Pen1,38,6,6.00115958182141,4.00115958182141,0,0,1,0
2123,1,1,Rew2_Pen2,39,8.4,8.63235540292226,5.88235540292226,0,1,1,1
2123,1,0,Rew2_Pen1,40,6.8,6.8156672839541,4.8156672839541,0,0,1,0
2123,1,1,Rew2_Pen2,41,8.4,8.41568411397748,5.91568411397748,0,3,1,1
2123,1,0,Rew2_Pen1,42,6.8,6.80114516499452,4.55114516499452,0,1,1,0
2123,1,0,Rew2_Pen1,43,6.8,7.01567599596456,4.76567599596456,0,1,1,0
2123,1,1,Rew2_Pen2,44,7.6,7.61568721290678,5.36568721290678,0,1,1,1
2123,1,0,Rew2_Pen1,45,6,6.26566683803685,4.26566683803685,0,1,1,0
2123,1,1,Rew2_Pen2,46,8.4,8.48229481698945,5.98229481698945,0,2,1,1
2123,1,0,Rew2_Pen1,47,6,6.00027206214145,4.00027206214145,0,0,1,0
2123,1,1,Rew2_Pen2,48,7.6,7.61568330507725,5.36568330507725,0,2,1,1
2123,0,1,Rew1_Pen2,49,7.6,7.83232930186205,5.83232930186205,0,0,0,1
2123,0,0,Rew1_Pen1,50,6,6.00114272418432,4.25114272418432,0,1,0,0
2123,0,0,Rew1_Pen1,51,6,6.00114627694711,4.25114627694711,0,1,0,0
2123,0,1,Rew1_Pen2,52,8.4,8.41569454083219,6.16569454083219,0,0,0,1
2123,0,1,Rew1_Pen2,53,8.4,8.41563042905182,6.16563042905182,0,1,0,1
2123,0,0,Rew1_Pen1,54,6.8,6.81567835109308,5.06567835109308,0,1,0,0
2123,0,0,Rew1_Pen1,55,6,6.01566628506407,4.26566628506407,0,1,0,0
2123,0,1,Rew1_Pen2,56,7.6,7.61574978916906,6.11574978916906,0,0,0,1
2123,0,0,Rew1_Pen1,57,6,6.01565928314812,4.76565928314812,0,1,0,0
2123,0,0,Rew1_Pen1,58,6.8,6.81656531896442,5.56656531896442,0,2,0,0
2123,0,0,Rew1_Pen1,59,6.8,6.91566853807308,5.16566853807308,0,1,0,0
2123,0,1,Rew1_Pen2,60,7.6,7.60118873603642,5.60118873603642,0,0,0,1
2123,0,1,Rew1_Pen2,61,8.4,8.40113886306062,6.15113886306062,0,0,0,1
2123,0,1,Rew1_Pen2,62,7.6,7.61572210397571,5.36572210397571,0,0,0,1
2123,0,0,Rew1_Pen1,63,6.8,7.0156723309774,5.0156723309774,0,0,0,0
2123,0,1,Rew1_Pen2,64,8.4,8.4156814198941,5.9156814198941,0,0,0,1
2123,0,1,Rew1_Pen2,65,6,6.00120895192958,4.50120895192958,0,0,0,1
2123,0,1,Rew1_Pen2,66,6,6.01563006499782,4.26563006499782,0,0,0,1
2123,1,1,Rew2_Pen2,67,6.8,6.80118410801515,4.80118410801515,0,0,1,1
2123,1,1,Rew2_Pen2,68,6.8,6.80114237801172,4.55114237801172,0,0,1,1
2123,0,1,Rew1_Pen2,69,6.8,6.80115145607851,4.80115145607851,0,0,0,1
2123,1,1,Rew2_Pen2,70,8.4,8.40114022302441,5.90114022302441,0,1,1,1
2123,0,1,Rew1_Pen2,71,6.8,6.89900360698812,5.39900360698812,0,0,0,1
2123,0,1,Rew1_Pen2,72,8.4,8.41645853291266,6.66645853291266,0,2,0,1
2123,1,1,Rew2_Pen2,73,7.6,7.81555559090339,5.56555559090339,0,0,1,1
2123,1,1,Rew2_Pen2,74,7.6,7.84901447501034,5.34901447501034,0,0,1,1
2123,1,1,Rew2_Pen2,75,6,6.13228582707234,4.38228582707234,0,1,1,1
2123,0,1,Rew1_Pen2,76,7.6,7.7656757379882,5.5156757379882,0,0,0,1
2123,0,1,Rew1_Pen2,77,8.4,8.56568868597969,6.31568868597969,0,0,0,1
2123,0,1,Rew1_Pen2,78,7.6,7.60028132516891,5.35028132516891,0,1,0,1
2123,1,1,Rew2_Pen2,79,6,6.23234161990695,4.73234161990695,0,0,1,1
2123,1,1,Rew2_Pen2,80,8.4,8.40114602283575,5.90114602283575,0,1,1,1
2123,1,0,Rew2_Pen1,81,7.6,7.69899938907474,5.44899938907474,0,0,1,0
2123,0,0,Rew1_Pen1,82,8.4,8.44901227508672,6.44901227508672,0,0,0,0
2123,1,0,Rew2_Pen1,83,6,6.01652812818065,4.51652812818065,0,1,1,0
2123,1,0,Rew2_Pen1,84,7.6,7.63233967707492,5.88233967707492,0,1,1,0
2123,0,0,Rew1_Pen1,85,6,6.00113254482858,4.50113254482858,0,2,0,0
2123,0,0,Rew1_Pen1,86,8.4,8.4156833041925,6.1656833041925,0,1,0,0
2123,1,0,Rew2_Pen1,87,8.4,8.40114415297285,6.15114415297285,0,1,1,0
2123,0,0,Rew1_Pen1,88,7.6,7.69903900404461,5.69903900404461,0,0,0,0
2123,1,0,Rew2_Pen1,89,6.8,6.8011417449452,4.5511417449452,0,0,1,0
2123,1,0,Rew2_Pen1,90,6,6.00114612700418,3.75114612700418,0,0,1,0
2123,1,0,Rew2_Pen1,91,6.8,6.80113294487819,4.55113294487819,0,2,1,0
2123,1,0,Rew2_Pen1,92,8.4,8.40060701803304,5.40060701803304,0,0,1,0
2123,0,0,Rew1_Pen1,93,7.6,7.78317912388593,5.28317912388593,0,0,0,0
2123,0,0,Rew1_Pen1,94,6,6.00115573196672,4.00115573196672,0,1,0,0
2123,0,0,Rew1_Pen1,95,6.8,6.8156132788863,5.0656132788863,0,0,0,0
2123,0,0,Rew1_Pen1,96,6.8,6.80114284716547,4.80114284716547,0,0,0,0
2123,1,1,Rew2_Pen2,97,8.4,8.41561009502038,6.41561009502038,0,2,1,1
2123,1,1,Rew2_Pen2,98,8.4,8.54902037396096,6.04902037396096,0,1,1,1
2123,1,0,Rew2_Pen1,99,6.8,6.80113871698268,4.80113871698268,0,2,1,0
2123,1,1,Rew2_Pen2,100,7.6,7.61574666411616,5.61574666411616,0,2,1,1
2123,1,1,Rew2_Pen2,101,7.6,7.61567701213062,5.61567701213062,0,0,1,1
2123,1,0,Rew2_Pen1,102,6.8,6.88234555698,4.88234555698,0,0,1,0
2123,1,1,Rew2_Pen2,103,8.4,8.41572599415667,6.16572599415667,0,1,1,1
2123,1,0,Rew2_Pen1,104,6.8,6.8156706141308,5.0656706141308,0,1,1,0
2123,1,0,Rew2_Pen1,105,6,6.01574502093717,4.26574502093717,0,0,1,0
2123,1,0,Rew2_Pen1,106,6,6.00005611195229,4.25005611195229,0,1,1,0
2123,1,1,Rew2_Pen2,107,8.4,8.40119548304938,5.65119548304938,0,0,1,1
2123,1,0,Rew2_Pen1,108,6.8,6.83233775896952,5.33233775896952,0,2,1,0
2123,1,1,Rew2_Pen2,109,7.6,7.61575996084139,5.61575996084139,0,0,1,1
2123,1,0,Rew2_Pen1,110,6,6.01566101098433,4.26566101098433,0,1,1,0
2123,1,1,Rew2_Pen2,111,7.6,7.81567490380257,5.31567490380257,0,0,1,1
2123,1,0,Rew2_Pen1,112,6,6.01567471795715,4.01567471795715,0,0,1,0
2123,0,1,Rew1_Pen2,113,8.4,8.4011570350267,6.1511570350267,0,0,0,1
2123,0,0,Rew1_Pen1,114,6.8,6.96566936001182,5.21566936001182,0,0,0,0
2123,0,0,Rew1_Pen1,115,6,6.01567598991096,4.51567598991096,0,0,0,0
2123,0,1,Rew1_Pen2,116,7.6,7.63254961092025,5.63254961092025,0,0,0,1
2123,0,0,Rew1_Pen1,117,6,6.01561620202847,4.51561620202847,0,0,0,0
2123,0,1,Rew1_Pen2,118,7.6,7.6323393471539,5.1323393471539,0,0,0,1
2123,0,1,Rew1_Pen2,119,7.6,7.61575464601628,5.86575464601628,0,0,0,1
2123,0,0,Rew1_Pen1,120,6.8,6.81574757606722,5.06574757606722,0,1,0,0
2123,0,1,Rew1_Pen2,121,8.4,8.40114638209343,6.15114638209343,0,1,0,1
2123,0,0,Rew1_Pen1,122,6.8,6.8156703019049,5.0656703019049,0,0,0,0
2123,0,1,Rew1_Pen2,123,8.4,8.40120518882759,5.90120518882759,0,0,0,1
2123,0,0,Rew1_Pen1,124,6,6.2490275579039,4.4990275579039,0,1,0,0
2123,0,1,Rew1_Pen2,125,8.4,8.44901495985687,6.19901495985687,0,1,0,1
2123,0,0,Rew1_Pen1,126,6.8,6.81567628798075,5.31567628798075,0,2,0,0
2123,0,1,Rew1_Pen2,127,7.6,7.69901228509843,5.94901228509843,0,0,0,1
2123,0,0,Rew1_Pen1,128,6,6.00114725204185,4.25114725204185,0,0,0,0
2124,0,1,Rew1_Pen2,1,7.6,7.61733807506971,5.86733807506971,0,0,0,1
2124,0,1,Rew1_Pen2,2,8.4,8.40113038988784,6.15113038988784,0,0,0,1
2124,0,0,Rew1_Pen1,3,6.8,6.95306382491253,5.45306382491253,0,1,0,0
2124,0,0,Rew1_Pen1,4,6,6.01578593393788,4.51578593393788,0,0,0,0
2124,0,1,Rew1_Pen2,5,7.6,7.60114388680086,5.35114388680086,0,0,0,1
2124,0,1,Rew1_Pen2,6,8.4,8.40121456398629,6.15121456398629,0,0,0,1
2124,0,1,Rew1_Pen2,7,8.4,8.40114561095834,6.15114561095834,0,0,0,1
2124,0,1,Rew1_Pen2,8,7.6,7.61579512921162,5.86579512921162,0,1,0,1
2124,0,1,Rew1_Pen2,9,7.6,7.6011431699153,5.6011431699153,0,0,0,1
2124,0,0,Rew1_Pen1,10,6,6.24899526801892,4.49899526801892,0,0,0,0
2124,0,0,Rew1_Pen1,11,6,6.23233190597966,4.73233190597966,0,0,0,0
2124,0,0,Rew1_Pen1,12,6.8,6.81568667618558,5.31568667618558,0,0,0,0
2124,0,0,Rew1_Pen1,13,6.8,6.81566062290221,5.31566062290221,0,0,0,0
2124,0,0,Rew1_Pen1,14,6,6.01574549684301,4.51574549684301,0,0,0,0
2124,0,1,Rew1_Pen2,15,8.4,8.53234910708852,6.28234910708852,0,0,0,1
2124,0,0,Rew1_Pen1,16,6.8,6.8011887408793,5.0511887408793,0,1,0,0
2124,1,1,Rew2_Pen2,17,7.6,7.61566683696583,5.61566683696583,0,0,1,1
2124,1,0,Rew2_Pen1,18,6.8,7.06567143788561,5.31567143788561,0,0,1,0
2124,1,0,Rew2_Pen1,19,6.8,6.80114188091829,5.05114188091829,0,1,1,0
2124,1,0,Rew2_Pen1,20,6.8,6.80118896905333,4.80118896905333,0,0,1,0
2124,1,1,Rew2_Pen2,21,7.6,7.61566797504202,5.86566797504202,0,0,1,1
2124,1,1,Rew2_Pen2,22,8.4,8.41567973117344,6.16567973117344,0,0,1,1
2124,1,0,Rew2_Pen1,23,6,6.0156640720088,4.5156640720088,0,0,1,0
2124,1,1,Rew2_Pen2,24,8.4,8.41643263492733,6.16643263492733,0,0,1,1
2124,1,1,Rew2_Pen2,25,7.6,7.60121158487163,5.60121158487163,0,1,1,1
2124,1,1,Rew2_Pen2,26,8.4,8.41568298102356,6.41568298102356,0,0,1,1
2124,1,0,Rew2_Pen1,27,6.8,6.8194033310283,5.3194033310283,0,0,1,0
2124,1,1,Rew2_Pen2,28,8.4,8.40114396600984,5.90114396600984,0,0,1,1
2124,1,0,Rew2_Pen1,29,6,6.14943994185887,4.64943994185887,0,0,1,0
2124,1,0,Rew2_Pen1,30,6,6.00125385005958,4.50125385005958,0,0,1,0
2124,1,0,Rew2_Pen1,31,6,6.13233802490868,4.63233802490868,0,0,1,0
2124,1,1,Rew2_Pen2,32,7.6,7.60116097191349,5.60116097191349,0,0,1,1
2124,1,0,Rew2_Pen1,33,8.4,8.41566676809452,6.16566676809452,0,0,1,0
2124,1,0,Rew2_Pen1,34,6.8,6.81569719710387,5.06569719710387,0,0,1,0
2124,1,0,Rew2_Pen1,35,6.8,6.80115733901039,4.80115733901039,0,0,1,0
2124,0,0,Rew1_Pen1,36,8.4,8.41567866387777,6.16567866387777,0,0,0,0
2124,0,0,Rew1_Pen1,37,6,6.01566366781481,4.51566366781481,0,0,0,0
2124,1,0,Rew2_Pen1,38,6,6.00114532490261,4.25114532490261,0,1,1,0
2124,1,0,Rew2_Pen1,39,7.6,7.6156819309108,5.6156819309108,0,0,1,0
2124,0,0,Rew1_Pen1,40,6.8,6.91567023796961,5.16567023796961,0,0,0,0
2124,1,0,Rew2_Pen1,41,6,6.28230862994678,4.53230862994678,0,0,1,0
2124,0,0,Rew1_Pen1,42,8.4,8.41576361400075,6.41576361400075,0,0,0,0
2124,0,0,Rew1_Pen1,43,7.6,7.76568010798655,5.76568010798655,0,0,0,0
2124,1,0,Rew2_Pen1,44,7.6,7.61567795299925,5.61567795299925,0,0,1,0
2124,0,0,Rew1_Pen1,45,7.6,7.61567289195955,5.86567289195955,0,1,0,0
2124,1,0,Rew2_Pen1,46,8.4,8.58234780700877,6.33234780700877,0,1,1,0
2124,0,0,Rew1_Pen1,47,6.8,6.81574317114428,5.31574317114428,0,1,0,0
2124,0,0,Rew1_Pen1,48,6,6.01565550314263,4.76565550314263,0,0,0,0
2124,0,1,Rew1_Pen2,49,6,6.00120832514949,4.50120832514949,0,0,0,1
2124,0,1,Rew1_Pen2,50,7.6,7.61561887315474,6.11561887315474,0,0,0,1
2124,1,1,Rew2_Pen2,51,6,6.01567082898691,4.76567082898691,0,0,1,1
2124,0,1,Rew1_Pen2,52,6.8,6.94900727202184,5.19900727202184,0,0,0,1
2124,1,1,Rew2_Pen2,53,7.6,7.6011443331372,5.6011443331372,0,0,1,1
2124,1,1,Rew2_Pen2,54,7.6,7.61561217298731,5.86561217298731,0,0,1,1
2124,1,1,Rew2_Pen2,55,6.8,7.01566942292266,5.26566942292266,0,0,1,1
2124,0,1,Rew1_Pen2,56,7.6,7.60114503395744,5.85114503395744,0,0,0,1
2124,1,1,Rew2_Pen2,57,6,6.00005703093484,4.50005703093484,0,0,1,1
2124,1,1,Rew2_Pen2,58,8.4,8.40114326612093,6.40114326612093,0,0,1,1
2124,0,1,Rew1_Pen2,59,6,6.03233070299029,4.53233070299029,0,0,0,1
2124,0,1,Rew1_Pen2,60,8.4,8.41568796802312,6.66568796802312,0,1,0,1
2124,0,1,Rew1_Pen2,61,6.8,6.81566699314862,5.31566699314862,0,0,0,1
2124,0,1,Rew1_Pen2,62,8.4,8.40114137204364,6.15114137204364,0,0,0,1
2124,1,1,Rew2_Pen2,63,6.8,6.86567044700496,5.11567044700496,0,0,1,1
2124,1,1,Rew2_Pen2,64,8.4,8.41568708815612,6.41568708815612,0,0,1,1
2124,0,0,Rew1_Pen1,65,6,6.01565147703514,4.51565147703514,0,0,0,0
2124,0,0,Rew1_Pen1,66,6,6.0011437649373,4.2511437649373,0,0,0,0
2124,0,0,Rew1_Pen1,67,6,6.09904768993147,4.59904768993147,0,0,0,0
2124,0,0,Rew1_Pen1,68,6.8,6.81567341205664,5.06567341205664,0,0,0,0
2124,0,1,Rew1_Pen2,69,7.6,7.61567585915327,5.86567585915327,0,0,0,1
2124,0,1,Rew1_Pen2,70,8.4,8.43235303089023,6.18235303089023,0,0,0,1
2124,0,1,Rew1_Pen2,71,8.4,8.4156847500708,6.1656847500708,0,0,0,1
2124,0,0,Rew1_Pen1,72,6,6.01567154703662,4.51567154703662,0,0,0,0
2124,0,0,Rew1_Pen1,73,6.8,6.88233752385713,5.13233752385713,0,0,0,0
2124,0,1,Rew1_Pen2,74,7.6,7.76567927701399,5.76567927701399,0,0,0,1
2124,0,1,Rew1_Pen2,75,8.4,8.41567896096967,6.66567896096967,0,0,0,1
2124,0,0,Rew1_Pen1,76,6.8,6.8155587031506,5.0655587031506,0,0,0,0
2124,0,1,Rew1_Pen2,77,7.6,7.74901091400534,5.99901091400534,0,0,0,1
2124,0,0,Rew1_Pen1,78,6.8,6.81567272101529,5.06567272101529,0,0,0,0
2124,0,1,Rew1_Pen2,79,8.4,8.40022988291457,6.40022988291457,0,0,0,1
2124,0,1,Rew1_Pen2,80,7.6,7.63233866193332,5.88233866193332,0,0,0,1
2124,1,1,Rew2_Pen2,81,8.4,8.46567159402184,6.21567159402184,0,0,1,1
2124,1,1,Rew2_Pen2,82,8.4,8.41575771896169,6.16575771896169,0,0,1,1
2124,1,0,Rew2_Pen1,83,6.8,7.01566355093382,5.26566355093382,0,0,1,0
2124,1,1,Rew2_Pen2,84,7.6,7.61575401411392,5.86575401411392,0,0,1,1
2124,1,0,Rew2_Pen1,85,6,6.01573082781397,5.01573082781397,0,0,1,0
2124,1,1,Rew2_Pen2,86,7.6,7.61567864986137,5.61567864986137,0,0,1,1
2124,1,0,Rew2_Pen1,87,6,6.01566398493014,4.51566398493014,0,0,1,0
2124,1,1,Rew2_Pen2,88,8.4,8.41574769886211,6.16574769886211,0,1,1,1
2124,1,0,Rew2_Pen1,89,6.8,6.81568946200423,5.31568946200423,0,0,1,0
2124,1,0,Rew2_Pen1,90,6.8,6.81566840386949,5.31566840386949,0,1,1,0
